1,76,0,99,99,4.906891,4.9068885,4.0960484,4.898058
1,81,0.15,5,0.15,4.906891,4.9068885,5.0429306,4.692515
1,80,0.3,1,0.15,0.40569022,1.5560029,4.8874507,4.6242146
1,81,0.45,1,0.15,0.30894735,1.2838086,1.8241644,3.8561397
1,84,0.6,3,0.15,0.18640873,0.8868625,6.1530266,3.9331107
1,81,0.75,3,0.15,0.13271278,0.68270767,4.2137513,2.6346905
1,76,0.9,5,0.15,0.1260605,0.6573327,3.5587072,4.5382333
1,69,1.05,7,0.15,0.12590772,0.65805334,6.296033,3.8375158
1,76,1.2,7,0.15,0.09116817,0.50987667,3.0285363,4.696179
1,81,1.35,5,0.15,0.09153738,0.51189345,2.070023,4.007133
1,80,1.5,1,0.15,0.07219356,0.42272288,1.4195092,3.5300748
1,81,1.65,1,0.15,0.07232565,0.42332447,1.6326655,3.4600592
1,84,1.8,3,0.15,0.07205561,0.42225498,1.6646869,3.6496859
1,81,1.95,3,0.15,0.072535776,0.4245293,0.92636883,2.567569
1,76,2.1,5,0.15,0.0721686,0.4230909,1.121488,3.3901668
1,69,2.25,7,0.15,0.059262186,0.35990265,1.2723422,3.3387082
1,72,2.4,3,0.15,0.059185583,0.35983998,5.4787526,3.736115
1,76,2.55,4,0.15,0.059474636,0.36127567,2.1499326,4.41562
1,77,2.7,1,0.15,0.059785172,0.36282,5.148511,4.280558
1,68,2.85,9,0.15,0.059986312,0.3637954,7.66523,1.8244877
1,77,3,9,0.15,0.04960696,0.31055197,4.302522,4.138537
1,76,3.15,1,0.15,0.049724,0.31120637,3.6053157,4.252504
1,74,3.3,2,0.15,0.049838025,0.31188166,4.8673825,4.409824
1,72,3.45,2,0.15,0.049938522,0.31237677,2.9162588,4.5402646
1,76,3.6,4,0.15,0.049507555,0.30979085,2.2130744,4.313892
1,80,3.75,4,0.15,0.049369797,0.3089903,5.2017436,4.0025334
1,81,3.9,1,0.15,0.04953345,0.30983514,0.6447847,2.5888882
1,64,4.05,17,0.15,0.049484596,0.30968535,7.9198356,2.6432014
1,74,4.2,10,0.15,0.04964212,0.31050012,3.9587872,4.6939883
1,72,4.35,2,0.15,0.04967825,0.31066078,1.7690178,4.1955457
1,71,4.5,1,0.15,0.04142118,0.26624522,7.3398094,2.7430322
1,69,4.65,2,0.15,0.04142463,0.2663138,1.8358625,2.6801543
1,72,4.8,3,0.15,0.04153658,0.26691183,3.0594904,4.4849973
1,76,4.95,4,0.15,0.041645885,0.26749533,1.3849789,3.7331953
1,77,5.1,1,0.15,0.0417552,0.26808146,1.4029138,3.503503
1,68,5.25,9,0.15,0.041865144,0.26867032,2.8228285,3.2333329
1,77,5.4,9,0.15,0.03480651,0.22951883,1.3344823,3.5896404
1,76,5.55,1,0.15,0.034888964,0.22997326,1.1081948,3.518312
1,74,5.7,2,0.15,0.034968697,0.23041396,1.5564129,3.893891
1,72,5.85,2,0.15,0.03504843,0.23085561,0.66186607,2.692642
1,76,6,4,0.15,0.035129048,0.23129971,1.3330529,3.4681907
1,80,6.15,4,0.15,0.035203416,0.23171267,1.3282312,3.4559941
1,81,6.3,1,0.15,0.03515601,0.2315516,0.46668357,2.158618
1,64,6.45,17,0.15,0.03530017,0.23234439,1.1546031,3.4155354
1,74,6.6,10,0.15,0.03536776,0.23271388,1.3678998,3.825528
1,72,6.75000000000001,2,0.15,0.035184383,0.23180649,0.46448752,2.1544201
1,71,6.90000000000001,1,0.15,0.035242893,0.23212701,1.216099,3.4871676
1,69,7.05000000000001,2,0.15,0.035173193,0.23171318,1.0110171,2.7368417
1,72,7.20000000000001,3,0.15,0.035225883,0.23200229,1.382738,3.7110884
1,68,7.35000000000001,4,0.15,0.035278227,0.23229106,5.310886,3.6740808
1,69,7.50000000000001,1,0.15,0.03532766,0.23256393,5.532601,2.8476927
1,65,7.65000000000001,4,0.15,0.03512799,0.23144409,6.1074595,4.2497067
1,74,7.80000000000001,9,0.15,0.0351709,0.23168345,3.8137681,3.7219005
1,68,7.95000000000001,6,0.149999999999999,0.03521478,0.23192425,5.7953196,1.782836
1,69,8.1,1,0.149999999999999,0.035007987,0.23099047,2.2478,4.320691
1,64,8.25,5,0.149999999999999,0.035045255,0.2311974,5.4254913,4.0840135
1,72,8.4,8,0.149999999999999,0.034957945,0.23067705,5.909374,2.6035209
1,68,8.55,4,0.149999999999999,0.034992483,0.23086706,3.3383992,4.390948
1,69,8.7,1,0.149999999999999,0.035027105,0.23105828,1.515259,3.7703469
1,62,8.85,7,0.149999999999999,0.035061203,0.23124865,7.675843,3.3346198
1,72,9,10,0.149999999999999,0.035095654,0.23143978,3.7021742,4.716051
1,71,9.15,1,0.149999999999999,0.03487892,0.23021363,2.292478,4.3436885
1,69,9.29999999999999,2,0.149999999999999,0.034907024,0.23037037,0.6518488,2.6130855
1,68,9.44999999999999,1,0.149999999999999,0.03493548,0.23052807,4.9944735,2.6366377
1,64,9.59999999999999,4,0.149999999999999,0.034964465,0.23068693,7.090392,2.517102
1,68,9.74999999999999,4,0.149999999999999,0.034992483,0.23084433,2.0837882,4.1028485
1,71,9.89999999999999,3,0.149999999999999,0.03502112,0.23100293,0.4103591,1.8903891
1,76,10.05,5,0.149999999999999,0.035050455,0.23116253,3.1554878,3.0955844
1,80,10.2,4,0.149999999999999,0.035078738,0.23132065,0.6582713,2.6009967
1,83,10.35,3,0.149999999999999,0.035184383,0.23190269,5.934185,3.0993314
1,86,10.5,3,0.149999999999999,0.035216633,0.23207961,6.8941674,3.7848818
1,89,10.65,3,0.149999999999999,0.028907755,0.19603778,7.2055798,4.4425106
1,86,10.8,3,0.149999999999999,0.028934337,0.19618537,8.7503805,2.8779414
1,83,10.95,3,0.149999999999999,0.022691423,0.15902726,5.0312924,4.5869536
1,80,11.1,3,0.149999999999999,0.022711515,0.15914726,4.319369,4.554873
1,76,11.25,4,0.149999999999999,0.022731433,0.15926737,4.0707073,3.4863331
1,74,11.4,2,0.149999999999999,0.02275205,0.15938833,3.3750708,4.566151
1,72,11.55,2,0.149999999999999,0.022772403,0.15950917,0.62629914,2.382907
1,71,11.7,1,0.149999999999999,0.022789527,0.15961209,3.0934818,2.3351526
1,72,11.85,1,0.149999999999999,0.022806913,0.15971553,6.255293,1.9784756
1,69,12,3,0.149999999999999,0.022824384,0.15981935,3.4204483,4.410475
1,72,12.15,3,0.149999999999999,0.022841858,0.15992354,3.2412033,3.8413181
1,76,12.3,4,0.149999999999999,0.022859504,0.16002817,1.5551015,3.8153143
1,81,12.45,5,0.149999999999999,0.022876715,0.1601317,5.432091,1.9347827
1,84,12.6,3,0.149999999999999,0.022894537,0.16023599,4.7265196,2.5263555
1,88,12.75,4,0.149999999999999,0.022912184,0.16034046,8.214523,2.660178
1,77,12.9,11,0.149999999999999,0.02292966,0.16044503,5.082346,4.083695
1,79,13.05,2,0.149999999999999,0.022947045,0.16054977,5.005806,4.448222
1,82,13.2,3,0.149999999999999,0.022964433,0.1606547,5.0606117,4.4656863
1,79,13.35,3,0.149999999999999,0.022982081,0.16076,3.6336339,2.8672345
1,76,13.5,3,0.149999999999999,0.022999732,0.1608647,4.3125887,4.080128
1,72,13.65,4,0.149999999999999,0.023017382,0.1609705,4.2057567,4.47776
1,70,13.8,2,0.149999999999999,0.023035292,0.16107583,5.6110187,4.5420094
1,69,13.9499999999999,1,0.149999999999999,0.023053903,0.16118276,3.2159927,4.6606855
1,67,14.0999999999999,2,0.149999999999999,0.023071293,0.16128796,1.982394,3.8923788
1,69,14.2499999999999,2,0.149999999999999,0.023088768,0.1613933,3.4205453,4.5680413
1,65,14.3999999999999,4,0.149999999999999,0.023106592,0.1614992,3.5833933,3.844095
1,69,14.5499999999999,4,0.149999999999999,0.023124505,0.16160613,1.544099,3.4670155
1,72,14.6999999999999,3,0.149999999999999,0.023142243,0.16171218,1.5795794,3.8879292
1,74,14.8499999999999,2,0.149999999999999,0.023159895,0.1618183,4.914981,3.572197
1,77,14.9999999999999,3,0.149999999999999,0.023178596,0.16192622,4.9176545,4.5726414
1,81,15.1499999999999,4,0.149999999999999,0.0231938,0.16201514,4.751439,4.4982414
1,72,15.2999999999999,9,0.149999999999999,0.02320883,0.16210422,3.7090738,4.3138657
1,71,15.4499999999999,1,0.149999999999999,0.02322386,0.1621935,4.8099265,3.784683
1,67,15.5999999999999,4,0.149999999999999,0.023238804,0.16228291,5.954932,3.124556
1,71,15.7499999999999,4,0.149999999999999,0.023253659,0.16237177,3.6250913,4.453119
1,74,15.8999999999999,3,0.15,0.02326869,0.16246167,0.8085488,2.9236763
1,76,16.0499999999999,2,0.15,0.023284072,0.16255131,3.9838514,3.4991186
1,79,16.1999999999999,3,0.149999999999999,0.023298753,0.16264063,5.276851,4.402927
1,83,16.3499999999999,4,0.149999999999999,0.02331422,0.1627307,5.299253,4.437066
1,74,16.4999999999999,9,0.149999999999999,0.023329603,0.16282097,4.6644278,3.9287243
1,72,16.6499999999999,2,0.149999999999999,0.02334481,0.16291109,2.599492,4.36169
1,69,16.7999999999999,3,0.149999999999999,0.023359753,0.1630006,4.088265,3.7163134
1,72,16.9499999999999,3,0.149999999999999,0.023374785,0.16309091,1.8528206,4.154072
1,76,17.0999999999999,4,0.149999999999999,0.023389904,0.16318144,1.8740673,3.7975006
1,77,17.2499999999999,1,0.149999999999999,0.023405287,0.16327174,2.737052,3.249981
1,81,17.3999999999999,4,0.149999999999999,0.023420496,0.1633626,3.005789,2.982236
1,84,17.5499999999999,3,0.149999999999999,0.023435788,0.16345306,8.13178,2.0812528
1,76,17.6999999999999,8,0.149999999999999,0.023451347,0.16354364,3.7647288,4.1513515
1,74,17.8499999999999,2,0.149999999999999,0.023466729,0.16363512,3.3985825,4.403328
1,71,17.9999999999999,3,0.149999999999999,0.023482025,0.16372575,6.463992,2.1553779
1,74,18.1499999999999,3,0.149999999999999,0.023497056,0.16381691,3.3472016,4.390669
1,78,18.2999999999999,4,0.149999999999999,0.023320949,0.16277324,6.6857796,4.1050944
1,79,18.4499999999999,1,0.149999999999999,0.02333336,0.16284622,4.751378,3.978217
1,83,18.5999999999999,4,0.149999999999999,0.02334542,0.16291848,4.62535,4.2755585
1,86,18.7499999999999,3,0.149999999999999,0.023357568,0.16299102,3.830604,3.9154003
1,77,18.8999999999999,9,0.149999999999999,0.023371028,0.16306493,5.408489,4.021629
1,76,19.0499999999999,1,0.149999999999999,0.023383174,0.16313781,2.5775533,4.2472806
1,79,19.1999999999999,3,0.149999999999999,0.023395324,0.16321023,5.0513983,2.7208567
1,84,19.3499999999999,5,0.149999999999999,0.023407647,0.16328299,6.492134,4.188312
1,83,19.4999999999999,1,0.149999999999999,0.023419708,0.16335568,4.000065,4.1995497
1,84,19.6499999999999,1,0.149999999999999,0.023432031,0.1634288,4.5799446,3.8636115
1,88,19.7999999999999,4,0.149999999999999,0.02344453,0.16350228,7.157073,2.6214337
1,84,19.9499999999999,4,0.149999999999999,0.023456939,0.16357578,4.945834,4.2753735
1,79,20.0999999999999,5,0.149999999999999,0.023469351,0.16364874,5.3237348,3.988936
1,72,20.2499999999999,7,0.149999999999999,0.02348185,0.1637226,4.113163,4.5985565
1,79,20.3999999999999,7,0.149999999999999,0.02349391,0.16379555,4.7342825,4.454785
1,84,20.5499999999999,5,0.149999999999999,0.023506323,0.16386896,4.7638135,4.518492
1,83,20.6999999999999,1,0.149999999999999,0.023518646,0.16394246,1.8302366,3.9757931
1,84,20.8499999999999,1,0.149999999999999,0.02353097,0.16401598,1.065346,2.8751216
1,88,20.9999999999999,4,0.149999999999999,0.023543293,0.16408965,0.9696991,2.557137
1,84,21.1499999999999,4,0.149999999999999,0.02355623,0.16416393,1.1297284,3.357496
1,79,21.2999999999999,5,0.149999999999999,0.023568992,0.16423818,1.159916,3.2048688
1,72,21.4499999999999,7,0.149999999999999,0.023581054,0.16431117,1.5928289,3.9533405
1,79,21.5999999999999,7,0.149999999999999,0.023593117,0.16438507,1.8112905,4.0159726
1,82,21.7499999999999,3,0.149999999999999,0.023606054,0.16445969,4.5414844,3.96679
1,81,21.8999999999999,1,0.149999999999999,0.023618378,0.16453329,4.320953,4.0440416
1,82,22.0499999999999,1,0.149999999999999,0.02363079,0.16460754,2.4121385,4.3265567
1,88,22.1999999999999,6,0.149999999999999,0.02364338,0.16468203,10.090374,3.267312
1,82,22.3499999999999,6,0.149999999999999,0.023656577,0.1647565,5.7640557,4.328772
1,79,22.4999999999999,3,0.149999999999999,0.023668814,0.16483077,3.0038662,4.4378505
1,72,22.6499999999999,7,0.149999999999999,0.023681315,0.16490532,3.4884572,3.888449
1,79,22.7999999999999,7,0.149999999999999,0.02369399,0.16498002,0.7539111,2.70836
1,82,22.9499999999999,3,0.149999999999999,0.023706403,0.16505452,2.1223845,3.7191563
1,81,23.0999999999999,1,0.149999999999999,0.023718817,0.165129,1.1121299,3.0946808
1,82,23.2499999999999,1,0.149999999999999,0.023731494,0.16520375,1.0645249,3.325372
1,88,23.3999999999999,6,0.149999999999999,0.023744605,0.16527885,1.1400822,3.2010355
1,82,23.5499999999999,6,0.149999999999999,0.02375728,0.16535409,1.3025535,3.6084619
1,79,23.6999999999999,3,0.149999999999999,0.023769956,0.16542882,1.3333882,3.64537
1,73,23.8499999999999,6,0.149999999999999,0.023782108,0.1655036,9.054007,3.1251576
1,79,23.9999999999999,6,0.149999999999999,0.023794873,0.16557884,3.7489085,4.624934
1,82,24.1499999999999,3,0.149999999999999,0.023807636,0.16565402,3.679389,4.5405536
1,81,24.2999999999999,1,0.149999999999999,0.023821011,0.1657298,2.250225,3.856544
1,82,24.4499999999999,1,0.149999999999999,0.023833774,0.16580494,0.6630244,2.5602567
1,88,24.5999999999999,6,0.149999999999999,0.023846539,0.16588052,0.6472904,2.491166
1,82,24.7499999999999,6,0.149999999999999,0.023859303,0.16595599,0.62364894,2.461747
1,79,24.8999999999998,3,0.149999999999999,0.023871891,0.16603133,0.6139065,2.4388382
1,73,25.0499999999998,6,0.149999999999999,0.023884919,0.16610743,2.1479373,3.5189714
1,79,25.1999999999998,6,0.149999999999999,0.023897508,0.1661826,1.3815904,3.7760606
1,76,25.3499999999998,3,0.149999999999999,0.023910796,0.16625875,3.6509159,3.7786624
1,73,25.4999999999998,3,0.149999999999999,0.02392321,0.16633451,6.6955357,3.9532845
1,69,25.6499999999998,4,0.149999999999999,0.02393615,0.16641064,5.6407714,2.633961
1,67,25.7999999999998,2,0.149999999999999,0.023948828,0.16648646,4.589821,4.056981
1,65,25.9499999999998,2,0.149999999999999,0.023961682,0.16656229,6.3301415,3.6867166
1,64,26.0999999999998,1,0.149999999999999,0.023974795,0.16663876,2.7557843,4.1524053
1,62,26.2499999999998,2,0.149999999999999,0.023987822,0.16671498,3.0819542,4.2511797
1,79,26.3999999999998,17,0.149999999999999,0.024000764,0.1667914,4.6220765,4.5314484
1,77,26.5499999999998,2,0.149999999999999,0.024013354,0.16686738,5.361503,4.1718855
1,76,26.6999999999998,1,0.149999999999999,0.024026468,0.1669441,2.416082,4.1498895
1,77,26.8499999999998,1,0.149999999999999,0.02403941,0.16702054,3.8888152,3.9476817
1,81,26.9999999999998,4,0.149999999999999,0.024052875,0.16709773,2.0918202,3.844571
1,77,27.1499999999998,4,0.149999999999999,0.02406564,0.1671741,4.4476676,3.9837866
1,74,27.2999999999998,3,0.149999999999999,0.024078406,0.16725074,1.6814945,3.8094885
1,71,27.4499999999998,3,0.149999999999999,0.02409126,0.16732727,6.385844,2.0739338
1,68,27.5999999999998,3,0.149999999999999,0.024104375,0.16740426,5.131056,3.9499824
1,71,27.7499999999998,3,0.149999999999999,0.024117317,0.16748135,3.8787,4.091235
1,74,27.8999999999998,3,0.149999999999999,0.024131047,0.16755885,2.5045767,3.9200435
1,76,28.0499999999998,2,0.149999999999999,0.0241439,0.16763592,2.5277877,4.1871305
1,74,28.1999999999998,2,0.149999999999999,0.024156753,0.16771306,3.9290493,3.8711045
1,72,28.3499999999998,2,0.149999999999999,0.024169695,0.1677901,2.207554,4.0726347
1,71,28.4999999999998,1,0.149999999999999,0.024182726,0.16786736,1.794376,3.4217637
1,72,28.6499999999998,1,0.149999999999999,0.024196366,0.1679453,1.924991,2.9784868
1,76,28.7999999999998,4,0.149999999999999,0.024209484,0.16802257,3.8027186,3.9099672
1,81,28.9499999999998,5,0.149999999999999,0.024222512,0.16810025,2.7516809,3.9681418
1,80,29.0999999999998,1,0.149999999999999,0.024235193,0.16817738,2.6896703,3.5473897
1,81,29.2499999999998,1,0.149999999999999,0.024249272,0.16825584,0.5357858,2.1462576
1,84,29.3999999999998,3,0.149999999999999,0.024262566,0.16833372,0.84097683,2.8479884
1,81,29.5499999999998,3,0.149999999999999,0.024275681,0.16841169,0.5233455,2.0147436
1,78,29.6999999999998,3,0.149999999999999,0.024288887,0.16848962,6.8093495,2.528879
1,75,29.8499999999998,3,0.149999999999999,0.024302006,0.1685676,5.923432,4.177475
1,71,29.9999999999998,4,0.149999999999999,0.02431556,0.16864605,4.825827,4.2014556
1,75,30.1499999999998,4,0.149999999999999,0.024328502,0.16872391,5.967861,4.3219023
1,78,30.2999999999998,3,0.149999999999999,0.02434197,0.16880235,3.7714212,4.4231186
1,83,30.4499999999998,5,0.149999999999999,0.024355175,0.16888061,4.892834,4.2579565
1,81,30.5999999999998,2,0.149999999999999,0.024368383,0.16895886,2.984569,4.4207735
1,79,30.7499999999998,2,0.149999999999999,0.024382113,0.16903803,2.5180192,3.9362004
1,78,30.8999999999998,1,0.149999999999999,0.024395231,0.16911621,2.6138058,4.3528557
1,79,31.0499999999998,1,0.149999999999999,0.024408525,0.16919483,0.6472799,2.00198
1,78,31.1999999999998,1,0.149999999999999,0.024421819,0.1692735,3.7637649,4.201463
